WEEK,YEAR,DAY,DATE,AMT_PLT_DELIVERED,AMT_TRK,AMT_WGS_TO_GER,AMT_WGH_WGS_TO_GER,AMT_LOADED_PLT_AUS,AMT_WGS_TO_AUS,AMT_WGH_WGS_TO_AUS,AMT_PLT_FROM_GER,AMT_TRK_OUTBOUND,AMT_WGS_FROM_GER,WGS_ON_TIME_FROM_GER,AMT_WGH_WGS_FROM_GER,PLT_DES,PLT_DES_CUS,PLT_DES_OWN,AMT_PLT_RTN
45,2020,Friday,"Friday, November 6, 2020",694,14,12,0,0,0,0,0,0,0,NULL,0,0,0,0,0
45,2020,Saturday,"Saturday, November 7, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
45,2020,Sunday,"Sunday, November 8, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
46,2020,Monday,"Monday, November 9, 2020",402,9,7,0,0,0,0,88,0,2,YES,0,0,0,0,0
46,2020,Tuesday,"Tuesday, November 10, 2020",474,10,8,0,0,0,0,88,0,2,YES,0,0,0,0,0
46,2020,Wednesday,"Wednesday, November 11, 2020",563,9,10,0,0,0,0,132,0,3,YES,0,0,0,0,0
46,2020,Thursday,"Thursday, November 12, 2020",303,8,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
46,2020,Friday,"Friday, November 13, 2020",193,7,4,0,33,1,0,88,0,2,YES,0,0,0,0,0
46,2020,Saturday,"Saturday, November 14, 2020",233,6,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
46,2020,Sunday,"Sunday, November 15, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
47,2020,Monday,"Monday, November 16, 2020",607,12,10,0,0,0,0,88,0,2,YES,0,0,0,0,0
47,2020,Tuesday,"Tuesday, November 17, 2020",514,12,9,0,0,0,0,88,0,2,YES,0,0,0,0,0
47,2020,Wednesday,"Wednesday, November 18, 2020",312,5,5,0,0,0,0,132,0,3,YES,0,0,0,0,0
47,2020,Thursday,"Thursday, November 19, 2020",0,4,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
47,2020,Friday,"Friday, November 20, 2020",242,5,4,0,0,0,0,88,0,2,YES,0,0,0,0,0
47,2020,Saturday,"Saturday, November 21, 2020",339,6,8,0,0,0,0,44,0,1,YES,0,0,0,0,0
47,2020,Sunday,"Sunday, November 22, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
48,2020,Monday,"Monday, November 23, 2020",510,11,12,0,41,1,0,0,0,0,NULL,0,0,0,0,0
48,2020,Tuesday,"Tuesday, November 24, 2020",344,7,8,0,0,0,0,132,0,3,YES,0,0,0,0,0
48,2020,Wednesday,"Wednesday, November 25, 2020",201,5,4,0,42,1,0,132,0,3,YES,0,0,0,0,0
48,2020,Thursday,"Thursday, November 26, 2020",83,4,2,0,0,0,0,0,0,0,NULL,0,0,0,0,0
48,2020,Friday,"Friday, November 27, 2020",127,4,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
48,2020,Saturday,"Saturday, November 28, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
48,2020,Sunday,"Sunday, November 29, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
49,2020,Monday,"Monday, November 30, 2020",507,11,11,0,0,0,0,0,0,0,NULL,0,0,0,0,0
49,2020,Tuesday,"Tuesday, December 1, 2020",382,10,8,0,0,0,0,0,0,0,NULL,0,0,0,0,0
49,2020,Wednesday,"Wednesday, December 2, 2020",116,3,2,0,0,0,0,0,0,0,NULL,0,0,0,0,0
49,2020,Thursday,"Thursday, December 3, 2020",187,4,3,0,41,1,0,0,0,0,NULL,0,0,0,0,0
49,2020,Friday,"Friday, December 4, 2020",182,5,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
49,2020,Saturday,"Saturday, December 5, 2020",173,5,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
49,2020,Sunday,"Sunday, December 6, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
50,2020,Monday,"Monday, December 7, 2020",392,14,8,0,0,0,0,0,0,0,NULL,0,0,0,0,0
50,2020,Tuesday,"Tuesday, December 8, 2020",538,10,11,0,46,1,0,176,0,4,YES,0,0,0,0,0
50,2020,Wednesday,"Wednesday, December 9, 2020",317,10,6,0,0,0,0,132,0,3,YES,0,0,0,0,0
50,2020,Thursday,"Thursday, December 10, 2020",496,9,9,0,40,1,0,0,0,0,NULL,0,0,0,0,0
50,2020,Friday,"Friday, December 11, 2020",362,8,7,0,0,0,0,88,0,2,YES,0,0,0,0,0
50,2020,Saturday,"Saturday, December 12, 2020",101,2,2,0,0,0,0,44,0,1,YES,0,0,0,0,0
50,2020,Sunday,"Sunday, December 13, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
51,2020,Monday,"Monday, December 14, 2020",493,11,8,0,39,1,0,0,0,0,NULL,0,0,0,0,0
51,2020,Tuesday,"Tuesday, December 15, 2020",478,9,8,0,0,0,0,132,0,3,YES,0,0,0,0,0
51,2020,Wednesday,"Wednesday, December 16, 2020",419,9,8,0,0,0,0,44,0,1,YES,0,0,0,0,0
51,2020,Thursday,"Thursday, December 17, 2020",258,7,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
51,2020,Friday,"Friday, December 18, 2020",41,2,1,0,36,1,0,0,0,0,NULL,0,0,0,0,0
51,2020,Saturday,"Saturday, December 19, 2020",0,0,0,0,0,0,0,132,0,3,YES,0,0,0,0,0
51,2020,Sunday,"Sunday, December 20, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
52,2020,Monday,"Monday, December 21, 2020",384,12,8,0,0,0,0,0,0,0,NULL,0,0,0,0,0
52,2020,Tuesday,"Tuesday, December 22, 2020",285,6,6,0,0,0,0,132,0,3,YES,0,0,0,0,0
52,2020,Wednesday,"Wednesday, December 23, 2020",241,5,5,0,0,0,0,132,0,3,YES,0,0,0,0,0
52,2020,Thursday,"Thursday, December 24, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
52,2020,Friday,"Friday, December 25, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
52,2020,Saturday,"Saturday, December 26, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
52,2020,Sunday,"Sunday, December 27, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
53,2020,Monday,"Monday, December 28, 2020",296,7,6,0,0,0,0,88,0,2,YES,0,0,0,0,0
53,2020,Tuesday,"Tuesday, December 29, 2020",200,6,4,0,40,1,0,0,0,0,NULL,0,0,0,0,0
53,2020,Wednesday,"Wednesday, December 30, 2020",185,5,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
53,2020,Thursday,"Thursday, December 31, 2020",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
53,2021,Friday,"Friday, January 1, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
53,2021,Saturday,"Saturday, January 2, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
53,2021,Sunday,"Sunday, January 3, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
1,2021,Monday,"Monday, January 4, 2021",557,11,9,0,0,0,0,0,0,0,NULL,0,0,0,0,0
1,2021,Tuesday,"Tuesday, January 5, 2021",492,13,8,0,40,1,0,132,0,3,YES,0,0,0,0,0
1,2021,Wednesday,"Wednesday, January 6, 2021",624,12,11,0,0,0,0,44,0,1,YES,0,0,0,0,0
1,2021,Thursday,"Thursday, January 7, 2021",380,8,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
1,2021,Friday,"Friday, January 8, 2021",488,10,8,0,40,1,0,0,0,0,NULL,0,0,0,0,0
1,2021,Saturday,"Saturday, January 9, 2021",251,6,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
1,2021,Sunday,"Sunday, January 10, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
2,2021,Monday,"Monday, January 11, 2021",648,13,10,0,0,0,0,0,0,0,NULL,0,0,0,0,0
2,2021,Tuesday,"Tuesday, January 12, 2021",382,10,8,0,39,1,0,132,0,3,NO,0,0,0,0,0
2,2021,Wednesday,"Wednesday, January 13, 2021",432,12,9,0,0,0,0,132,0,3,YES,0,0,0,0,0
2,2021,Thursday,"Thursday, January 14, 2021",403,9,8,0,0,0,0,0,0,0,NULL,0,0,0,0,0
2,2021,Friday,"Friday, January 15, 2021",445,9,7,0,0,0,0,0,0,0,NULL,0,0,0,0,0
2,2021,Saturday,"Saturday, January 16, 2021",306,6,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
2,2021,Sunday,"Sunday, January 17, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
3,2021,Monday,"Monday, January 18, 2021",560,13,10,0,0,0,0,88,0,2,YES,0,0,0,0,0
3,2021,Tuesday,"Tuesday, January 19, 2021",625,11,10,0,0,0,0,88,0,2,YES,0,0,0,0,0
3,2021,Wednesday,"Wednesday, January 20, 2021",287,10,6,0,0,0,0,132,0,3,YES,0,1,1,0,0
3,2021,Thursday,"Thursday, January 21, 2021",389,8,8,0,42,1,0,132,0,3,YES,0,0,0,0,0
3,2021,Friday,"Friday, January 22, 2021",92,3,2,0,0,0,0,0,0,0,NULL,0,1,1,0,0
3,2021,Saturday,"Saturday, January 23, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
3,2021,Sunday,"Sunday, January 24, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
4,2021,Monday,"Monday, January 25, 2021",521,10,10,0,0,0,0,0,0,0,NULL,0,0,0,0,0
4,2021,Tuesday,"Tuesday, January 26, 2021",452,10,8,0,38,1,0,0,0,0,NULL,0,0,0,0,0
4,2021,Wednesday,"Wednesday, January 27, 2021",309,7,6,0,41,1,0,0,0,0,NULL,0,0,0,0,0
4,2021,Thursday,"Thursday, January 28, 2021",306,7,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
4,2021,Friday,"Friday, January 29, 2021",380,8,8,0,0,0,0,0,0,0,NULL,0,0,0,0,0
4,2021,Saturday,"Saturday, January 30, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
4,2021,Sunday,"Sunday, January 31, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
5,2021,Monday,"Monday, February 1, 2021",637,9,12,0,0,0,0,44,0,1,YES,0,1,0,1,0
5,2021,Tuesday,"Tuesday, February 2, 2021",379,7,7,0,0,0,0,88,0,2,YES,0,0,0,0,0
5,2021,Wednesday,"Wednesday, February 3, 2021",320,6,6,0,0,0,0,44,0,1,YES,0,0,0,0,0
5,2021,Thursday,"Thursday, February 4, 2021",298,7,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
5,2021,Friday,"Friday, February 5, 2021",120,7,2,0,0,0,0,0,0,0,NULL,0,0,0,0,0
5,2021,Saturday,"Saturday, February 6, 2021",0,6,0,0,0,0,0,88,0,2,YES,0,0,0,0,0
5,2021,Sunday,"Sunday, February 7, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
6,2021,Monday,"Monday, February 8, 2021",380,7,7,0,0,0,0,0,0,0,NULL,0,0,0,0,0
6,2021,Tuesday,"Tuesday, February 9, 2021",319,6,6,0,0,0,0,88,0,2,YES,0,0,0,0,0
6,2021,Wednesday,"Wednesday, February 10, 2021",201,6,5,0,41,1,0,44,0,1,YES,0,0,0,0,0
6,2021,Thursday,"Thursday, February 11, 2021",268,6,5,0,0,0,0,0,0,0,NULL,0,0,0,0,0
6,2021,Friday,"Friday, February 12, 2021",308,7,6,0,52,1,0,0,0,0,NULL,0,0,0,0,0
6,2021,Saturday,"Saturday, February 13, 2021",279,6,5,0,0,0,0,132,0,3,YES,0,0,0,0,0
6,2021,Sunday,"Sunday, February 14, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
7,2021,Monday,"Monday, February 15, 2021",299,9,5,0,0,0,0,44,0,1,YES,0,0,0,0,0
7,2021,Tuesday,"Tuesday, February 16, 2021",583,9,10,0,0,0,0,0,0,0,NULL,0,0,0,0,0
7,2021,Wednesday,"Wednesday, February 17, 2021",318,7,6,0,0,0,0,0,0,0,NULL,0,0,0,0,0
7,2021,Thursday,"Thursday, February 18, 2021",231,6,5,0,42,1,0,132,0,3,NO,0,0,0,0,0
7,2021,Friday,"Friday, February 19, 2021",166,5,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
7,2021,Saturday,"Saturday, February 20, 2021",0,0,0,0,0,0,0,111,0,3,YES,0,0,0,0,0
7,2021,Sunday,"Sunday, February 21, 2021",0,0,0,0,0,0,0,38,3,1,YES,0,0,0,0,0
8,2021,Monday,"Monday, February 22, 2021",259,9,6,0,0,0,0,132,6,3,YES,0,0,0,0,0
8,2021,Tuesday,"Tuesday, February 23, 2021",177,3,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
8,2021,Wednesday,"Wednesday, February 24, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
8,2021,Thursday,"Thursday, February 25, 2021",33,1,0,0,0,0,0,87,4,2,YES,0,0,0,0,0
8,2021,Friday,"Friday, February 26, 2021",80,2,2,0,0,0,0,76,5,2,YES,0,0,0,0,0
8,2021,Saturday,"Saturday, February 27, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
8,2021,Sunday,"Sunday, February 28, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
9,2021,Monday,"Monday, March 1, 2021",214,6,5,0,12,0,0,0,0,0,NULL,0,2,2,0,0
9,2021,Tuesday,"Tuesday, March 2, 2021",41,1,1,0,1,0,0,0,0,0,NULL,0,0,0,0,0
9,2021,Wednesday,"Wednesday, March 3, 2021",33,1,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
9,2021,Thursday,"Thursday, March 4, 2021",220,4,5,0,9,0,0,133,6,2,YES,0,0,0,0,0
9,2021,Friday,"Friday, March 5, 2021",199,5,4,0,0,0,0,0,0,0,NULL,0,0,0,0,0
9,2021,Saturday,"Saturday, March 6, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
9,2021,Sunday,"Sunday, March 7, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
10,2021,Monday,"Monday, March 8, 2021",542,12,11,0,39,1,0,178,5,4,NO,0,0,0,0,0
10,2021,Tuesday,"Tuesday, March 9, 2021",100,2,2,0,0,0,0,0,3,0,NULL,0,0,0,0,0
10,2021,Wednesday,"Wednesday, March 10, 2021",241,7,5,0,0,0,0,91,3,2,NO,0,0,0,0,0
10,2021,Thursday,"Thursday, March 11, 2021",196,7,5,0,0,0,0,126,5,3,YES,0,0,0,0,0
10,2021,Friday,"Friday, March 12, 2021",151,3,3,0,49,2,0,0,1,0,NULL,0,0,0,0,0
10,2021,Saturday,"Saturday, March 13, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
10,2021,Sunday,"Sunday, March 14, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
11,2021,Monday,"Monday, March 15, 2021",195,5,4,0,3,0,0,132,2,3,YES,0,0,0,0,0
11,2021,Tuesday,"Tuesday, March 16, 2021",164,4,3,0,0,0,0,0,0,0,NULL,0,0,0,0,0
11,2021,Wednesday,"Wednesday, March 17, 2021",116,2,2,0,0,0,0,84,3,2,YES,0,0,0,0,6
11,2021,Thursday,"Thursday, March 18, 2021",45,2,1,0,0,0,0,134,3,3,YES,0,0,0,0,0
11,2021,Friday,"Friday, March 19, 2021",138,4,3,0,5,0,0,132,7,3,YES,0,1,0,1,0
11,2021,Saturday,"Saturday, March 20, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
11,2021,Sunday,"Sunday, March 21, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
12,2021,Monday,"Monday, March 22, 2021",225,5,4,0,41,1,0,86,7,2,YES,0,0,0,0,0
12,2021,Tuesday,"Tuesday, March 23, 2021",163,4,4,0,6,0,0,0,0,0,NULL,0,0,0,0,0
12,2021,Wednesday,"Wednesday, March 24, 2021",79,3,2,0,0,0,0,132,3,3,YES,0,1,1,0,0
12,2021,Thursday,"Thursday, March 25, 2021",40,1,1,0,0,0,0,0,5,0,NULL,0,0,0,0,0
12,2021,Friday,"Friday, March 26, 2021",82,3,2,0,0,0,0,0,0,0,NULL,0,0,0,0,0
12,2021,Saturday,"Saturday, March 27, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
12,2021,Sunday,"Sunday, March 28, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
13,2021,Monday,"Monday, March 29, 2021",365,8,7,0,0,0,0,128,2,3,NO,0,0,0,0,0
13,2021,Tuesday,"Tuesday, March 30, 2021",243,5,5,0,0,0,0,40,3,1,YES,0,0,0,0,0
13,2021,Wednesday,"Wednesday, March 31, 2021",299,8,6,0,0,0,0,58,3,2,YES,0,1,1,0,1
13,2021,Thursday,"Thursday, April 1, 2021",256,6,5,0,41,1,0,64,2,2,YES,0,0,0,0,0
13,2021,Friday,"Friday, April 2, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
13,2021,Saturday,"Saturday, April 3, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
13,2021,Sunday,"Sunday, April 4, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
14,2021,Monday,"Monday, April 5, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
14,2021,Tuesday,"Tuesday, April 6, 2021",558,15,12,0,0,0,0,32,4,1,YES,0,0,0,0,0
14,2021,Wednesday,"Wednesday, April 7, 2021",198,6,6,0,39,1,0,0,3,0,NULL,0,1,1,0,1
14,2021,Thursday,"Thursday, April 8, 2021",271,9,7,0,0,0,0,126,5,3,YES,0,0,0,0,0
14,2021,Friday,"Friday, April 9, 2021",158,4,4,0,0,0,0,0,2,0,NULL,0,1,0,1,0
14,2021,Saturday,"Saturday, April 10, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
14,2021,Sunday,"Sunday, April 11, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
15,2021,Monday,"Monday, April 12, 2021",508,14,8,0,0,0,0,93,0,2,YES,0,1,0,1,0
15,2021,Tuesday,"Tuesday, April 13, 2021",471,7,8,0,0,0,0,0,2,0,NULL,0,0,0,0,0
15,2021,Wednesday,"Wednesday, April 14, 2021",280,7,5,0,0,0,0,72,4,2,YES,0,0,0,0,0
15,2021,Thursday,"Thursday, April 15, 2021",515,10,9,0,0,0,0,0,7,0,NULL,0,0,0,0,0
15,2021,Friday,"Friday, April 16, 2021",362,8,6,0,0,0,0,78,4,2,YES,0,0,0,0,0
15,2021,Saturday,"Saturday, April 17, 2021",163,6,4,0,0,0,0,0,0,2,YES,0,0,0,0,0
15,2021,Sunday,"Sunday, April 18, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
16,2021,Monday,"Monday, April 19, 2021",424,10,10,0,39,1,0,145,4,4,YES,0,0,0,0,0
16,2021,Tuesday,"Tuesday, April 20, 2021",250,8,6,0,0,0,0,0,3,0,NULL,0,0,0,0,0
16,2021,Wednesday,"Wednesday, April 21, 2021",118,3,3,0,41,1,0,82,2,2,YES,0,0,0,0,0
16,2021,Thursday,"Thursday, April 22, 2021",226,6,5,0,0,0,0,122,1,3,YES,0,0,0,0,0
16,2021,Friday,"Friday, April 23, 2021",394,7,7,0,0,0,0,126,4,3,YES,0,0,0,0,0
16,2021,Saturday,"Saturday, April 24, 2021",280,6,5,0,0,0,0,87,0,2,YES,0,0,0,0,0
16,2021,Sunday,"Sunday, April 25, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
17,2021,Monday,"Monday, April 26, 2021",525,13,9,0,0,0,0,37,4,1,YES,0,0,0,0,0
17,2021,Tuesday,"Tuesday, April 27, 2021",609,12,10,0,0,0,0,0,2,0,NULL,0,0,0,0,0
17,2021,Wednesday,"Wednesday, April 28, 2021",478,9,8,0,0,0,0,76,3,2,YES,0,0,0,0,0
17,2021,Thursday,"Thursday, April 29, 2021",373,10,7,0,0,0,0,84,3,2,YES,0,0,0,0,0
17,2021,Friday,"Friday, April 30, 2021",534,11,10,0,0,0,0,88,4,2,YES,0,0,0,0,0
17,2021,Saturday,"Saturday, May 1, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
17,2021,Sunday,"Sunday, May 2, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
18,2021,Monday,"Monday, May 3, 2021",595,13,10,0,0,0,0,158,0,4,YES,0,1,1,0,0
18,2021,Tuesday,"Tuesday, May 4, 2021",516,11,9,0,41,1,0,0,3,0,NULL,0,0,0,0,0
18,2021,Wednesday,"Wednesday, May 5, 2021",463,12,10,0,0,0,0,80,5,2,YES,0,1,1,0,0
18,2021,Thursday,"Thursday, May 6, 2021",381,8,9,0,0,0,0,80,3,2,YES,0,0,0,0,68
18,2021,Friday,"Friday, May 7, 2021",343,8,7,0,39,1,0,0,1,0,NULL,0,0,0,0,0
18,2021,Saturday,"Saturday, May 8, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
18,2021,Sunday,"Sunday, May 9, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
19,2021,Monday,"Monday, May 10, 2021",438,10,8,0,0,0,0,217,6,5,YES,0,1,0,1,0
19,2021,Tuesday,"Tuesday, May 11, 2021",374,8,7,0,0,0,0,0,4,0,NULL,0,1,1,0,0
19,2021,Wednesday,"Wednesday, May 12, 2021",205,6,4,0,0,0,0,0,4,3,YES,0,0,0,0,0
19,2021,Thursday,"Thursday, May 13, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
19,2021,Friday,"Friday, May 14, 2021",437,13,10,0,0,0,0,125,2,3,YES,0,0,0,0,0
19,2021,Saturday,"Saturday, May 15, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
19,2021,Sunday,"Sunday, May 16, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
20,2021,Monday,"Monday, May 17, 2021",670,13,12,0,0,0,0,78,4,2,YES,0,3,3,0,0
20,2021,Tuesday,"Tuesday, May 18, 2021",280,7,6,0,78,2,0,0,3,0,NULL,0,2,2,0,0
20,2021,Wednesday,"Wednesday, May 19, 2021",346,9,7,0,0,0,0,127,6,3,YES,0,0,0,0,0
20,2021,Thursday,"Thursday, May 20, 2021",268,5,5,0,0,0,0,80,1,2,YES,0,1,1,0,0
20,2021,Friday,"Friday, May 21, 2021",266,6,5,0,39,1,0,0,2,0,NULL,0,0,0,0,0
20,2021,Saturday,"Saturday, May 22, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
20,2021,Sunday,"Sunday, May 23, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
21,2021,Monday,"Monday, May 24, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
21,2021,Tuesday,"Tuesday, May 25, 2021",457,9,8,0,0,0,0,70,4,2,NO,0,0,0,0,0
21,2021,Wednesday,"Wednesday, May 26, 2021",404,9,8,0,39,1,0,67,4,2,YES,0,0,0,0,0
21,2021,Thursday,"Thursday, May 27, 2021",352,9,7,0,40,1,0,33,1,1,YES,0,0,0,0,0
21,2021,Friday,"Friday, May 28, 2021",309,7,6,0,41,1,0,0,2,0,NULL,0,0,0,0,0
21,2021,Saturday,"Saturday, May 29, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
21,2021,Sunday,"Sunday, May 30, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
22,2021,Monday,"Monday, May 31, 2021",331,8,6,0,0,0,0,153,4,4,YES,0,0,0,0,0
22,2021,Tuesday,"Tuesday, June 1, 2021",40,1,1,0,38,1,0,0,1,0,NULL,0,0,0,0,0
22,2021,Wednesday,"Wednesday, June 2, 2021",119,4,3,0,0,0,0,153,4,3,YES,0,0,0,0,0
22,2021,Thursday,"Thursday, June 3, 2021",79,3,2,0,0,0,0,39,2,1,YES,0,0,0,0,0
22,2021,Friday,"Friday, June 4, 2021",78,2,2,0,0,0,0,0,2,0,NULL,0,0,0,0,0
22,2021,Saturday,"Saturday, June 5, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
22,2021,Sunday,"Sunday, June 6, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
23,2021,Monday,"Monday, June 7, 2021",446,11,9,0,0,0,0,137,3,3,YES,0,0,0,0,0
23,2021,Tuesday,"Tuesday, June 8, 2021",516,11,9,0,40,1,0,0,3,0,NULL,0,0,0,0,1
23,2021,Wednesday,"Wednesday, June 9, 2021",213,6,4,0,40,1,0,0,3,0,NULL,0,0,0,0,0
23,2021,Thursday,"Thursday, June 10, 2021",209,5,4,0,0,0,0,0,2,0,NULL,0,0,0,0,0
23,2021,Friday,"Friday, June 11, 2021",147,4,3,0,0,0,0,0,0,0,NULL,0,0,0,0,0
23,2021,Saturday,"Saturday, June 12, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
23,2021,Sunday,"Sunday, June 13, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
24,2021,Monday,"Monday, June 14, 2021",364,11,8,0,0,0,0,128,3,6,NO,0,0,0,0,0
24,2021,Tuesday,"Tuesday, June 15, 2021",487,10,9,0,39,1,0,134,7,3,YES,0,2,0,2,0
24,2021,Wednesday,"Wednesday, June 16, 2021",186,4,3,0,41,1,0,0,2,0,NULL,0,0,0,0,0
24,2021,Thursday,"Thursday, June 17, 2021",257,5,4,0,0,0,0,83,4,2,YES,0,0,0,0,0
24,2021,Friday,"Friday, June 18, 2021",129,3,2,0,0,0,0,28,2,1,YES,0,0,0,0,0
24,2021,Saturday,"Saturday, June 19, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
24,2021,Sunday,"Sunday, June 20, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
25,2021,Monday,"Monday, June 21, 2021",552,10,9,0,0,0,0,158,2,4,YES,0,0,0,0,0
25,2021,Tuesday,"Tuesday, June 22, 2021",573,11,9,0,0,0,0,0,6,0,NULL,0,0,0,0,0
25,2021,Wednesday,"Wednesday, June 23, 2021",410,8,7,0,0,0,0,121,6,3,YES,0,0,0,0,0
25,2021,Thursday,"Thursday, June 24, 2021",235,5,4,0,0,0,0,112,1,3,YES,0,0,0,0,23
25,2021,Friday,"Friday, June 25, 2021",170,3,3,0,37,1,0,28,8,1,YES,0,0,0,0,0
25,2021,Saturday,"Saturday, June 26, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
25,2021,Sunday,"Sunday, June 27, 2021",0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0
26,2021,Monday,"Monday, June 28, 2021",359,12,9,0,0,0,0,58,0,2,YES,0,0,0,0,0
26,2021,Tuesday,"Tuesday, June 29, 2021",400,10,8,0,0,0,0,0,3,0,NULL,0,1,0,1,0
26,2021,Wednesday,"Wednesday, June 30, 2021",69,3,1,0,40,1,0,36,1,1,YES,0,0,0,0,0
26,2021,Thursday,"Thursday, July 1, 2021",437,8,7,179450,0,0,0,0,0,0,NULL,0,0,0,0,1
